text,label
"The Islamic affairs minister has spoken out against gay people, and ordered the removal of portraits of two LGBT activists from an art exhibition this month, sparking public outrage.",0
"The Islamic Centre of England in Maida Vale, Kilburn, London, has held a mass memorial for slain Islamic Revolutionary Guard Corps general Qasem Soleimani.",0
"The issue ignited in 2014 with the shooting death of black 18-year-old Michael Brown by a white police officer in Ferguson, Missouri, which triggered angry protests.",0
"The issue isn't whether farmers need or deserve aid but whether we recognize that we are one society that must care for all its people, wherever they live and whatever their political allegiances.",0
"The issue of mandatory vaccination is once again an item of debate in media circles given the recent outbreaks in measles, and fueled this week by the continued inability of politicians to discuss vaccination policy without sounding like anti-science fools.",1
The Japanese economy shrank at an annual pace of 6.3 percent last quarter after a consumption tax hike crushed consumer spending.,0
"The Jerusalem Post reports: Nearly 50% of Palestinians living in Gaza believe the best means of ending the occupation is through armed conflict, according to a report released Monday by the Palestinian Center for Policy and Survey Research (PSR).",0
The July 27-28 poll also showed a largely partisan reaction to Trump’s decision to deploy federal agents to quell demonstrators in some cities against the wishes of local authorities. ,0
The justices threw out a challenge from gun rights groups.,0
"The Labour politician, who has presided over an epidemic of violent crime — particularly knife crime — and the extension of London’s illegal drugs trade into surrounding areas ...",1
"The latter featured Clinton’s typical thimble full of warmth and charm, but with an amusing preamble.",1
"The Law and Justice (PiS) party politician promised to “protect the interests of the family” from dangers such as pornography and to “defend the institution of marriage”, stressing that the nuclear family is rooted in Polish tradition and is the institution on which society is built.",1
The law is one of the most restrictive in the United States and activists say it effectively forbids most abortions since many women do not know they are pregnant yet at eight weeks.,0
"The law will cover anyone convicted for same-sex activity which is no longer illegal, ranging from gay sex to kissing or flirting, and those affected can apply to have their former police record ‘disregarded’ or wiped clean.",0
"The law, passed in December 2018, allows a third gender option on birth certificates for those deemed not male or female but requires a medical certificate for those who wish to change their status later in life.",0
"The lawsuit argued that because Congress has not repealed the Affordable Care Act, as Obamacare is legally known, the U.S. Constitution requires Trump to take care that it, like other laws, is “faithfully executed.”",0
"The leader of India, Prime Minister Narendra Modi, has been groomed by the right-wing, xenophobic and Islamophobic Rashtriya Swayamsevak Sangh (RSS) along with its polticial arm, the Bharatiya Janata Party (BJP).",1
The left is blacklisting us for referring to biological men as “he.”,1
"The left’s blacklisting rampage is already in full force, and only getting started.",1
The left-wing Antifa and Black Lives Matter terrorists will probably try to attack the suburbs and Rural America in an indirect way — going after power stations and the like.,1
The left-wing mob had gathered in Parliament Square in London in defiance of the coronavirus lockdown to protest over the death of George Floyd in the United States and the supposed implicit racism they believe is ingrained in the British and American systems of government.,1
"The legislation also provides work permits for a huge number of illegal migrants who have jobs in the very broad category of “essential critical infrastructure.” That category includes janitors and food workers in hospitals, as well as stoop labor in agriculture.",0
The legislation ends criminal penalties for self-abortion and – in the case of an unborn baby who is the victim of a homicide – defines “person” as “a human being who has been born and is alive.”,1
"The legislation is the most sweeping college affordability plan to date. It eliminates tuition and fees at public four-year colleges and universities, as well as community colleges.",0
"The legislation, worked out between leading lawmakers and the Trump administration, denies President Donald Trump the full $5 billion he requested to help build his signature wall along the U.S.-Mexico border, keeping funding static at $1.37 billion for border barriers.",0
The LGBT lobby group Accountable for Equality has launched an attack on Christian pastor Franklin Graham for recruiting Christian volunteers for coronavirus relief work in New York.,1
"The liberal class, once again, served as pathetic cheerleaders and censors for a candidate and a political party that in Europe would be considered on the far-right. ",1
The Lilly Ledbetter Fair Pay Act of 2009 was the latest legislative effort to close the persistently stubborn gap between how much women and men earn.,1
"The long-simmering U.S.-Iran conflict hit a new level in just two weeks, going from the death of an American contractor by an Iranian-backed rocket attack to the U.S. killing of Iranian Gen. Qasem Soleimani to a rocket attack on U.S. troops in Iraqi bases.",0
"The looting and riots and fires in blue cities across the country today reaffirm that it is not “justice” but “war” that today’s radicals have in mind. From a moment that brought all Americans together in their sense of right and wrong, politicians and groups bent on destabilizing the nation chose division…and got their way.",1
"The mainstreaming of transgender ideology has had a “corrosive impact” on British society and has had a negative influence on the wellbeing of children, a study from think tank Civitas has found.",1
The man behind a petition drive to recall a California state senator and physician pushing for tougher vaccine requirements was charged on Wednesday with assault after livestreaming himself shoving the lawmaker in a sidewalk confrontation in Sacramento.,0
"The man who allegedly opened fire at a Walmart in El Paso, Texas, this past August, killing 22 people and injuring 24 others, was handed a 90-count indictment charging him with federal hate crimes Thursday.",0
"The mandate was inserted into Obamacare administratively by Obama’s first HHS secretary, abortion rights champion Kathleen Sebelius, who declared birth control and abortion-related services to be women’s “preventive” health care.",0
"The man-made Amazon fires are for clearing the land of its forests and indigenous people. The benefits are for Jair Bolsonaro’s cronies, while producing a climate disaster for the world.",1
"The march then continued to the United States embassy, where activists sat on the roads blocking access to the embassy for about an hour.",0
"The mass protests could put Trumpism to a serious test. The president has urged police to come down hard on protesters, and now there’s an endless highlight reel of cops brutalizing people in the way Black Lives Matter activists have always said they do.",1
"The mayor of Minneapolis called Wednesday for criminal charges against the white police officer seen on video kneeling against the neck of a handcuffed Floyd, the black man who complained that he could not breathe and died in police custody.",0
The measure would prevent U.S. graduates from getting hundreds of thousands of college-grade jobs as the foreign workers’ visas expire — despite the colossal job losses being caused by China’s Wuhan virus.,1
The measures include a ban on Islamic headscarves for girls until they reach the age of 14 and a provision for putting potentially dangerous individuals in “protective custody” to prevent them from committing violent actions.,0
The media and the left did their best to ignore the racial diversity of the well-armed crowd.,1
"The media have tried to convince voters of Trump's failure for many years, but have thus far been unable to do so. Tuesday's special elections show we should hold off on the ""Blue Wave"" and ""Trump can't win"" narratives.",0
"The media’s coverage of the Kavanaugh confirmation circus shows its strength in pushing a narrative, but sadly, journalists have failed to use their power to unite the world in opposition to China’s sickening persecution of Uighurs and Hong Kong citizens.",1
"The media-anointed, all-knowing guru of COVID has been fudging the truth in order to encourage what he views as better behavior from the American people. Put simply, Fauci has been acting less like a public official and more like a parent keeping certain truths from his children.",1
"The message from the Bouman backlash is that if you are a woman who becomes the face of a massive scientific breakthrough, sexist internet trolls will spend way too much of their time harassing you and trying to disprove your credibility.",1
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0
"The moment Barack Obama embraced and legitimized the left-wing terrorists in Occupy Wall Street (that have now morphed into Antifa and Black Lives Matter), I toldjaso.",1
The moment was yet another headache for Biden as he struggles to appeal to gun owners. ,1
The mother of a nine-year-old girl believed to be the first child in Ecuador to get official recognition for a gender change said she hoped this would set a precedent for other transgender youngsters.,0
The mother of a one-year-old killed in a Cuban clinic after receiving a routine vaccination launched an awareness campaign Tuesday urging social media users to share a photo of her in the hope that the communist regime gives her answers.,0
"The movement known as NeverTrump — self-identified conservatives who vowed never to vote for Donald Trump, even at the price of a Hillary Clinton presidency and liberal dominance of the Supreme Court for generations — did not take long to recover from the shock of Trump’s victory in November.",1
The movement to ban or limit the use of natural gas in commercial and residential buildings opens a new front in the fight against climate change that could affect everything from heating systems in skyscrapers to stoves in suburban homes.,0
The movement’s hysteric leader proceeded to hush the crowd so the mayor’s answer could be heard across the streets so they could vote him out next year if he bowed to their anarchic demands.,1
"The Muslim population of England is now estimated at over three million, according to official estimates — exceeding the total populations recorded for Wales or Northern Ireland in the 2011 census.",0
"The NAACP, Anti-Defamation League and other civil-rights groups are encouraging big advertisers to pull spending from Facebook",0
"The narrative of the 1619 Project will inevitably lead impressionable children, likely to remain unexposed to competing evidence, to arrive at the same hate-filled conclusions about America.",1
The National Republican Senatorial Committee slammed Senate Democrats for blocking the legislation.,1
The National Women’s Hockey League is moving swiftly to expand to Toronto and Montreal after the demise of its Canadian-based rival.,0
"The nation's chief diplomat didn't seem to agree, however. He complained about the line of inquiry and complained about the Obama administration for a while.",1
The net percent of owners expecting higher real sales volumes increased 7 points to 23 percent with owners a bit more certain of future sales growth prospects.,0
"The network also hypes the idea that nonwhite immigrants are dirty and diseased, as well as inherently criminal.",1
The Never Trumper Republicans of The Lincoln Project have mobilized former Defense Secretary Jim Mattis’s scathing broadside against the president in their latest attack on Donald Trump.,1
"The new “wealth tax” is not out of character for Warren, who has long railed against income inequality and the uber-rich, but would mark a move to the left by the party as a whole if it were adopted.",0
"The new coronavirus is likely spreading through the air to some degree, the top U.S. infectious disease official said on Friday, one day after the World Health Organization urged further studies on the ways the virus is transmitted.",0
The new judges are picked by Trump’s attorney general and cannot be blocked by hostile Democrats.,1
"The new law forces radical sexual ideology and its indoctrination into the minds and hearts of our children again, without parental recourse.",1
"The new North American trade deal addresses most concerns of U.S. labor unions, Richard Trumka, head of the AFL-CIO union federation, said on Thursday, but even so he expects it could take more than a decade to reverse job losses resulting from the original 25-year-old trade pact.",0
The new numbers from Gallup are an unwelcome sight for Democrats after kicking off the week with a disaster caucus in Iowa who and simultaneously anticipating a Trump acquittal in the Senate. Trump will also now have the opportunity to shine in his newfound approval in Tuesday night’s address to the nation while Democrats are in disarray.,1
The New Way Forward Act is the single most radical piece of legislation we have ever seen proposed in this country — ever.,1
The new year brought continued tensions along the U.S.-Mexico border as U.S. authorities fired tear gas at migrants from the Central American caravan that has gathered there.,0
"The New York City Council voted to pass the 2021 budget on Tuesday night with cuts to police funding after weeks of fraught negotiations with Mayor Bill de Blasio, but some lawmakers complained it fell short of a $1 billion cut they and protesters demanded.",0
The New York Police Department will no longer require people who are arrested to remove religious headwear during mug shots as part of a settlement in a federal lawsuit.,0
The New York State legislature has put in place one of the most radical abortion laws in the United States following a vote in both chambers on Tuesday. The law is meant to put forth the “fundamental right” to abortion and end protections from babies in the womb up to birth.,0
"The New York state Sen. Jacobs also, in August 2017, criticized President Trump’s decision not to declare the opioid crisis a “national emergency.",0
"The New York Times has a responsibility to exercise greater discretion, rather than publish racially charged clickbait like an article arguing white supremacists have an Asian woman fetish.",0
"The New York Times recently published a fairly detailed fact-check of these Trump World arguments that democrats don’t mind executing babies after birth, and not surprisingly, the rhetoric is irresponsibly wrong.",1
The New York Times wants you to know there is no reason to fear your conscience protections being steamrolled by the juggernaut that is the queer politics machine.,1
The news coverage of the explosion of wealth among billionaires has been widespread because of the contrast with working Americans experiencing staggering layoffs.,0
"The night before the rant, the Jesus Is King rapper continued his crusade against abortion, gun control, and pornography.",1
"The No. 1 vaccine refusal hotspot is in New York, a new report from the Blue Cross Blue Shield Association finds.",0
"The normalization effort included softened rhetoric and social gatherings that, for many groups, would increasingly replace confrontational rallies.",0
"The note, which was full of anti-Semitic language and lauded white supremacy, named the Christchurch shooter and the man accused of fatally shooting 11 people.",1
The NRA has long agitated to crush tougher gun control laws in this country but for its officials to be directly engaged in trutherism about school shootings is a new low.,1
"The number of abortions performed in 2017-2018 was 11,373 more than the abortions performed the year before that, a trend that shows that while Planned Parenthood officials once said abortion should be “safe, legal, and rare,” today they omit the word “rare” in their mantra as they perform more abortions each year.",0
The number of April background checks to purchase a firearm showed Americans flocking to gun stores in high numbers for the second month in a row amid worries about the coronavirus pandemic.,1
"The number of older women in the U.S. being screened for breast cancer increased after the Affordable Care Act (ACA) became law in 2010 and free preventive healthcare was guaranteed, according to a new study.",0
"The number of women behind the camera on Hollywood movies jumped to record levels in 2019, with 12 directing top-grossing films including “Frozen II,” “Captain Marvel” and “Hustlers,” two studies showed on Thursday.",0
The numbers finding broad American approval of Trump illustrate the catastrophe of the impeachment proceedings backfiring on Democrats that were precisely intended to bring the president’s approval numbers down.,1
"The Obama and then the Trump administrations supported repressive and corrupt governments that followed Zelaya’s ouster, giving a green light to assassinations of dissidents and journalists, government-linked drug trafficking, and spiraling crime.",0
"The Obama-era memoranda directed the FSA to shift its focus from collecting student debt to assisting student borrowers in debt management, even to the extent of allowing them to default on their loans. ",0
"The odds of giving birth prematurely was also higher in pregnant and recently pregnant women with COVID-19, compared to those without the disease.",0
"The oil price crash has led to Danish offshore wind developer Orsted overtaking Norwegian oil major Equinor as the most valuable energy company in the Nordics, highlighting the appeal to investors of renewables over fossil fuels.",0
"The once venerable Lancet medical journal has put forward Joe Biden as the best choice for Americans’ health, continuing the magazine’s unabashed left-wing activism.",1
"The open letter — Millionaires Against Pitchforks — has been released to coincide with the orgy of virtue-signalling by the globalist elite at the World Economic Forum in Davos, Switzerland.",1
The organization named Leung as its new president and chief executive officer on Tuesday as it fights to retain its status as the national governing body for the sport after the Larry Nassar sexual abuse scandal.,0
"The origins of gay pride parades lie in riots against police brutality in 1969 in New York City, they said, and now cities are filled with protesters outraged over the death of Floyd, an unarmed black man who died in police custody in Minneapolis.",0
"The other witnesses at the hearing shared story after story about how Americans are struggling to pay off student loans, with many having to delay getting married, buying a home, and having children.",0
"The outbreak, which began in the central Chinese city of Wuhan, also worried financial markets as investors recalled China’s Severe Acute Respiratory Syndrome (SARS) epidemic in 2002-2003, a coronavirus outbreak that killed nearly 800 people.",0
"The outbreak, which began in the Chinese city of Wuhan, has wreaked devastation on the global economy and threatens to plunge hundreds of millions of people into poverty.",0
"The outcome, which was widely expected, could prompt House Ways and Means Committee Chairman Richard Neal to subpoena Trump’s tax records as the opening salvo to a legal fight that may ultimately have to be settled by the U.S. Supreme Court.",0
"The outline, which puts numbers to several policy proposals for the first time, would implement a new minimum fee on companies that report a profit on their books but manage to pay far less than the official tax rate, which could affect companies such as e-commerce giant Amazon.com Inc.",0
The outrage over white portrayals of Christ and the apostles is a blind meant to detract us from the real goal: canceling Christianity.,1
"The over-the-top, theatrical lies of the anti-choice movement are so comical that the mainstream media, for decades, has shied away from covering them too closely, likely out of fear that they’re actually too ridiculous to be believed.",1
"The owner of a restaurant in Minneapolis that was damaged during protests of the death of George Floyd, a black man who died while being detained by a white police officer, has said he stands with the community, despite the damage to his business.",0
"The Palestinian Authority (PA) will no longer accept tax revenues collected on its behalf by Israel following its decision to trim the sum over the PA’s financial support of militants’ families, Palestinian President Mahmoud Abbas said.",0
"The pandemic is clearly the precipitating cause of today’s crisis, but there’s an underlying disease that has been with us for a long time: neoliberal economics.",1
"The pandemic response has handed Democrats a once-in-a-lifetime opportunity to grow dependence on government, thereby establishing permanent entitlements and buying votes; pass pork-barrel spending for special interests under cover of pandemic relief; and leverage reopenings of businesses, churches, and schools to check more things off their hard-left wishlist, from killing the economy to address climate change to defunding the police.",1
"The percentage of U.S. adults under age 65 who skip essential prescription drugs because of price has declined, a five-year study found. ",0
"The petition argues that Jefferson’s role in writing the Declaration of Independence makes him worthy of admiration, despite his slave ownership.",0
"The phony indignation of Republican senators who balk at assisting the states, cities and towns financially devastated by the virus is as unearned as their perennial denigration of the poor receiving food stamps -- when they know full well that their farmers receive billions in subsidies to stay in business. ",1
The photograph of Katie Bouman sitting in front of her computer with the first black hole image instantly made her the face of the project — which is why an informal coterie of sexist trolls kicked off a sexist investigation to invalidate her contributions.,1
"The picture that emerges is of a system of staggering complexity, riddled with obstacles and cracks, that prioritizes babies over mothers, thwarts women at every turn, frustrates doctors and midwives, and incentivizes substandard care.",0
"The plan would particularly benefit black, Latino and lower-income households, as well as households headed by people who never finished college, the researchers said.",0
"The plastics industry, recently on its back foot over ocean pollution fears, has worked to turn the tide on plastic bag bans.",0
The player vote ending Thursday at midnight—a simple majority vote will determine the outcome of the NFL CBA—is a monumental referendum for the next decade of the NFL.,0
The point is that lefties don’t think the difficulty of enforcing heavy-handed gun laws is an argument against imposing them. ,0
"The police chief in Louisville, Kentucky said on Friday he intended to fire one of three officers involved in the shooting death of Breonna Taylor, a Black woman killed in a burst of gunfire when drug investigators entered her home.",0
"The police lynching of George Floyd provoked widespread denunciation, with even ghouls like Rush Limbaugh and Mitch McConnell condemning the individual officers responsible for the death.",1
"The police lynching of George Floyd provoked widespread denunciation, with even ghouls like Rush Limbaugh and Mitch McConnell condemning the individual officers responsible for the death. ",0
The Polish president promised to ban the propagation of LGBT ideology in public institutions and the promotion of homosexuality in schools.,1
The poll results came as new rules brought in by the so-called Conservative government mean schools in England will be forced to hold mandatory “LGBT-inclusive” sex education including the promotion of gender ideology.,1
The positive test for a banned substance comes as a major embarrassment to Australian swimming given the headline-grabbing podium protest that 400 freestyle silver medalist Mack Horton made on Sunday over Sun Yang’s participation at the worlds.,0
The Post said the talks on payroll taxes were in the early stages and that officials had not decided whether to push Congress to formally approve a reduction.,0
"The president and his Republican brethren made all kinds of predictions about what would happen if their tax plan passed, and each of those predictions – from job creation to growth rates to the fiscal impact – turned out to be wrong.",1
"The president has called for a tough response to the protests in order to ""dominate the streets"" and has threatened to call in active-duty troops to quell unrest in cities where local authorities were unable to do so. ",0
"The president has failed miserably at handling the first serious challenges of his presidency: COVID-19 and the racial justice protests, Conway charged. They have not only revealed the incompetence of the “failing, flailing” president, but his inhumanity as well, Conway argued.",1
"The president insisted his Department of Health and Human Services was running the health care exchange well, and better than the Obama administration had, but claimed the coverage was still bad.",0
"The president is an obvious horror show, but he’s enabled by members of a movement most saliently characterized by its racism and vengeance, and by apologists who insist the rest of us must understand and respect that movement.",1
"The president left the composition of the task force and its focus murky in a series of tweets Wednesday morning. Trump said he may remove some members of the group and add others, though he did not indicate whom he had in mind. At the White House, Trump said he would add two or three members by next week.",0
"The president, a onetime reality TV star, added some new surprises to the mix on Tuesday.",1
"The president, who has encouraged a militaristic response to the nationwide demonstrations while being accused of showing a lack of empathy for the plight of Black Americans, used his speech to take aim at some of the protesters.",0
"The president’s likely opponent in the November elections, Democrat Joe Biden, was not among those who were inspired. Instead, tone-deaf as he is to the American people and the things of the Spirit, he said the president’s appearance outside the church shows he “is more interested in power than in principle.”",1
"The Pro Football Hall of Fame's Centennial class of 2020 is set, and among the 15 honorees selected was former NFL commissioner Paul Tagliabue, who helped lead the league to new heights during his tenure from 1989-2006.",0
"The problem, Ocasio-Cortez complained, wasn’t that the cost of the college was prohibitively high but that the student was not offered any large discount in the form of scholarships.",0
"The progressive push to bend Americans’ attitudes and their male-and-female civic society around the idea of “gender identity” has already attacked and cracked many of the popular social rules that help Americans manage the cooperation and competition among and between complementary, different, and equal men and women.",1
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.",0
"The protest was part of ongoing nationwide demonstrations against the killing of George Floyd by police in Minneapolis, Minnesota, last week.",0
"The protesters also chanted the name of George Floyd, an unarmed black man in Minneapolis who was allegedly killed by police after an officer kneeled on Floyd’s neck for almost nine minutes.",0
The protestors reportedly are demanding that  Gov. Andrew Cuomo hike taxes on the state’s billionaires to make up for the revenue shortfall created by the Chinese coronavirus pandemic. ,0
The protests in London come days after Black Lives Matter and Antifa flooded the streets of the British capital over the weekend — with little to no regard for the government-mandated social distancing — calling “to burn this shit down” and hailing the chaos and riots in America as a sign that the “West is Falling”.,1
"The protests were sparked by a viral video showing Floyd, 46, being restrained on May 25 by a Minneapolis police officer pressing his knee on Floyd’s neck for nearly nine minutes.",0
"The Proud Boys, a far-right group with a history of violent confrontations, is gaining increased national scrutiny as academics and advocates have warned the group has ties to white supremacy.",0
The provision would suspend the Department of Labor’s ability to prosecute any employer hiring illegal aliens and visa overstayers.,1
"The race to produce a coronavirus vaccine is a matter of overwhelming international significance, not just to bring the worldwide pandemic to an end, but also for countries to show that they are at the cutting edge of scientific research.",0
"The radical leftist has been gaining in the national polls and is beginning to take the lead in key early primary and caucus states as the February 3 Iowa caucus, which kicks off the Democrat Party’s nomination process, draws nearer.",1
"The rally also coincides with protests against police brutality and racism across the United States and globally, after the May killing of George Floyd here by a white police officer who knelt on his neck for nearly nine minutes.",0
"The rally is Mr. Trump's first since the coronavirus closed the country in early March, upending a hot economy he had hoped would carry him to a second term.",0
"The rate, which affects how much insurers charge for monthly healthcare premiums, plan benefits and, ultimately, how much they profit, represents an increase over the 1.59 percent increase proposed by the Centers for Medicare & Medicaid Services (CMS) in February.",0
The reason for the attacks becomes clearer when considering that Black Lives Matter and Antifa are Marxist organizations and Marxism is an enemy of Christianity.,1
"The Redskins tweeted the hashtag, but Ocasio-Cortez couldn’t let that happen without taking a shot at the Redskins name.",1
"The remarks, by the BBC’s head of drama Piers Wenger, will confirm what many viewers have long suspected: that the BBC isn’t interested in making quality programming any more – only in enforcing the politically correct obsessions (equality, diversity, etc) of the narrow, metropolitan liberal elite.",1
The report is an in-depth analysis of the Parkland shooting and offers a searing critique of the school and sheriff department’s ability to stymie the bloodshed.,0
"The Republican legislation would phase out the Obamacare expansion of Medicaid health insurance for the poor and disabled, sharply cut federal Medicaid spending beginning in 2025, repeal most of Obamacare’s taxes, end a penalty on Americans who do not obtain insurance and overhaul Obamacare’s subsidies to help people buy insurance with tax credits.",0
The Republican Party and its propaganda news media have decided to ignore reality and fully immerse themselves in TrumpWorld. ,1
The Republican Party has been taken over by ideological extremists.,1
The Republican party is holding itself together by appealing to fascist evils,1
The Republican Party is poised to cement its hold on power in state legislatures and the U.S. House of Representatives after winning nearly every election in which the power to redraw legislative maps was at stake.,1
"The Republican Party, unsurprisingly, has taken the position that President Trump should be defended.",1
The Republican president assumed he was helping the industry at the expense of the environment – a trade-off Trump was happy to make since he rejects climate science anyway. ,1
"The Republican president entered the initial round of talks with the North Korean dictator in Singapore with minimal preparation – Trump went so far as to mock the very idea of doing pre-summit homework – and soon after, he made a series of concessions to Kim Jong-un in exchange for effectively nothing.",1
"The Republican president proceeded to pitch an aggressively anti-immigrant message ahead of Election Day 2018, when voters handed Democrats control of the House.",1
"The Republican-led Legislature and GOP Gov. Bill Lee have dismissed the idea of offering absentee ballots to all voters, with lawmakers voting against Democratic expansion proposals more than once this week as they meet during pandemic times.",0
"The Republicans’ corporate tax cuts also magnified economic inequality, said Ian Shepherdson, chief economist at Pantheon Macroeconomics.",0
"The request, in a letter from Ways and Means Committee Chairman Richard Neal to IRS Commissioner Charles Rettig, is viewed by Democrats in the House of Representatives as a vital first step toward oversight of Trump’s income taxes and business network, which some lawmakers believe could be rife with conflicts of interest and potential tax law violations.",0
"The researchers analyzed data collected between 2009 and 2012 from a sample of people on Medicare, the government-run health insurance program for the elderly and disabled, to see if eliminating out of pocket costs had closed the gap between rich and poor and led to more mammograms and colonoscopies. ",0
"The resolution, which the House had approved in March, marked a rare bipartisan effort to curb Trump's powers and underscored lingering concerns among some lawmakers that tensions with Tehran could escalate into a war. Supporters have acknowledged they do not have enough support to override Trump's veto, the seventh of his presidency.  ",0
"The result is that at a time when the United States is facing another public reckoning over civil rights abuses by police, the Justice Department unit charged with handling such problems has remained largely sidelined.",0
"The result of this tribalism will not be a catharsis of white identity, improving equality for non-whites. It will be resentment towards being the only tribe not given the special treatment bestowed by victimhood.",1
"The result was a mess: car manufacturers, which had already begun taking steps to comply with the Obama-era tough fuel-efficiency standards for the auto industry, faced the prospect of having to make different vehicles to sell in different parts of the country.",0
"The retail holiday, Black Friday, saw protests in a long list of countries -- including France, Germany, the United States -- with some activists entering stores and others holding mock funerals.",0
The revelation of more than $1 billion in public money erroneously paid out shines a light on the part of the government’s massive relief program with which most ordinary Americans are most familiar.,1
"The right to abortion is just that — the right to kill unborn humans. But pro-abortionists like Quinn and Cuomo find it easier to argue that they are fighting for “reproductive rights” (even though pro-lifers are not objecting to any woman’s right to reproduce) or that fetuses are not humans but “clumps of cells.” Just as with slave owners and eugenicists before them, it’s easier for pro-abortionists to advocate for murder after they’ve dehumanized the lives they want to end.",1
"The right-wing media personality, who claimed the 2012 Sandy Hook massacre was a hoax, was sued by the parent of a young boy slain in the attack.",1
"The rising hysteria among gun nuts has led to Watts being personally inundated on social media with grotesque, misogynist harassment in recent days.",1
"The rollback of National Environmental Policy Act (NEPA), called an “international treasure” by one former EPA official, will allow the fossil fuel industry to quickly get approval for new projects that could send climate-warming, pollution-causing emissions into surrounding communities, as well as harm wildlife habitats and federally protected lands, with scant oversight.",0
The Roman Catholic Church allows only men to be ordained as priests and women have traditionally been consigned to the shadows of its administration.,0
"The ruling will lead to a tsunami of polarizing court cases and further degradation of Americans' natural rights to free speech, to free association, and to worshipping God as their consciences require.",1
"The safe, heavily researched HPV vaccine remains tragically under-used — and anti-vaccine movies and conferences could make it more so if we’re not careful.",1
"The same goes for Govs. Gavin Newsom, Andrew Cuomo, Jay Inslee, and every other Wuhan virus Karen issuing diktats from on high.",1
The same people who tell you enforcing our immigration laws is impossible because we can’t round up millions of illegal aliens will have no problem whatsoever rounding up millions of defiant gun owners. ,1
"The Sandy Hook tragedy rocked the United States when a 20-year-old man shot and killed his mother at home and then went on a rampage at the school, also killing himself.",0
"The Saudi Ministry of Justice made the announcement on Sunday that women in Saudi Arabia who have been divorced by their husband will now be notified of their new marital status by a text, suggesting the measure ends secret divorces – cases where Saudi men end a marriage without the knowledge of their former spouse.",0
The second case was on whether a person’s claimed sense of “gender identity” allowed them to claim workplace sex-discrimination against their transgender status.,1
"The second side is represented by lenders, who – in my view – do little to assess an individual’s ability to repay a student loan. If a student borrows to enroll in a program, limits placed on amounts borrowed are quite high when federal and private loans are combined.",0
"The second thing to note is that it's nonetheless a terrifying development that will almost certainly lead to more violence, especially in light of what promises to be a chaotic but close election, where violent tactics and intimidation could affect the outcome.",1
The self-flattering conceit that sustains NeverTrump’s criticism is that Trump supporters are participating in a cult of personality. ,1
The Senate Republican leader said that some Democrats told him in private they were embarrassed by Pelosi and Schumer’s political stunt.,0
The Senegalese was subjected to insults and monkey chants during the match against Inter Milan at San Siro on Boxing Day and was sent off for dissent late in the game with Napoli coach Carlo Ancelotti blaming his loss of temper on the atmosphere in the stadium.,1
The sharp reductions documented in carbon emissions and air pollution caused by coronavirus-related lockdowns have offered a sort of preview of the kind of improvements that can be made when drastic action is taken.,0
"The slogan of “defund the police” has arisen in the wake of rioting and looting that hit cities around the country following the killing of George Floyd, an unarmed and handcuffed black man, at the hands of Minneapolis police on Memorial Day.",0
"The spectacular rise of human civilization that took place during the last 10,000 years now appears to be coming to an end with the refusal of our species to significantly curb the carbon emissions and pollutants that might cause human extinction.",1
The specter of “abortion regret” has been used by lawmakers and judges alike to impose or uphold rules making it harder for people to get abortions.,0
"The SPLC last year released hundreds of emails of Stephen Miller,the architect of Trump’s immigration policies such as the child-parent separations at the border and the Muslim ban, in which he cited and promoted ""explicitly white nationalist websites.""",0
"The startling, aggressive attacks on peaceful protesters by the National Guard occurred after a “pointed threat” from the Pentagon that if the Guard couldn’t handle the situation, active-duty military units would be sent to deal with civilians, the Times reported.",1
The state is now considered to be one of the worst COVID hotspots in the world and hospitals are in a desperate situation.,0
The stimulus boosted investor sentiment even as several economists cut forecasts for 2020 global growth as the fast-spreading virus hampers business operations in the world’s second-largest economy.,0
"The stuff, beyond military toys to make Trump happy, include an increase in business tax deductions for meals and entertainment. ",0
"The success of the Trump administration’s Operation Warp Speed stands as one of the greatest achievements of the Trump presidency, or any presidency.",0
"The suggestion that the use of the phrase ""ladies and gentlemen"" is a real threat to transgender individuals downplays their actual struggle for acceptance in modern America.",0
The summer’s simmering anger and demands for justice that Floyd’s death ignited have transformed into huge voter turnout for Black Americans in some parts of the country. ,0
The Supreme Court has redefined the 1964 workplace sex discrimination law to cover “transgender” people who claim to have changed their sex.,1
"The Swiss private banking unit of HSBC Holdings Plc will pay $192.4 million to resolve a U.S. probe of its role in helping wealthy Americans evade taxes by using undeclared Swiss bank accounts, the U.S. Department of Justice said on Tuesday.",0
"The switch from Obama’s Making Work Pay tax break to the Republican payroll tax reduction effectively raised taxes on 51 million households by an average of $134 each, the Tax Policy Center estimated at the time.",0
"The targeted killing is the latest demonstration of how, two decades after the CIA spotted but was unable to kill a man they believed was al Qaeda leader Osama bin Laden in Afghanistan, the U.S. has become adept at hunting and killing its enemies, particularly in the troubled regions of the Middle East, South Asia and Africa.",1
The tax overhaul temporarily lowered federal income tax rates for individuals and raised the standard deduction that people can use to reduce their taxable income.,0
"The taxpayer-funded BBC has announced that 16-year-old eco-warrior Greta Thunberg will be guest-editing the broadcaster’s flagship current affairs radio programme, the Today show.",1
